accuracy,id,lat,lng,speed,time,type,state,stepCount,dbscan output,beaconData
8.1,0,37.500175,126.499932,23.12,4789725339935178752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.500349,126.500075,23.07,4789725339939274752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.501222,126.500845,24.15,4789725339959754752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.501908,126.501542,24.66,4789725339976138752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.502077,126.501726,24.8,4789725339980234752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.502728,126.502505,24.97,4789725339996618752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.503488,126.503546,24.57,4789725340017098752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.503629,126.503759,24.59,4789725340021194752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.504288,126.504872,23.77,4789725340041674752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.504884,126.506031,24.55,4789725340062154752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.504994,126.50627,24.53,4789725340066250752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.505477,126.507478,23.17,4789725340086730752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.505832,126.508418,23.15,4789725340103114752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.505895,126.508671,23.23,4789725340107210752,NORMAL,STATION,2,1.0,
8.1,0,37.50613,126.509401,23.38,4789725340119498752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.506451,126.510363,22.67,4789725340135882752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.506661,126.511076,22.43,4789725340148170752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.507042,126.512265,22.89,4789725340168650752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.507344,126.513205,22.04,4789725340185034752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.507418,126.513422,20.84,4789725340189130752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.507801,126.514517,21.1,4789725340209610752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.508255,126.515939,23.32,4789725340234186752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.508336,126.516186,23.39,4789725340238282752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.508734,126.517436,24.17,4789725340258762752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.509065,126.518468,24.83,4789725340275146752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.509154,126.51873,25.03,4789725340279242752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.509515,126.519801,26.17,4789725340295626752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.509911,126.520899,26.78,4789725340312010752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.510118,126.521449,26.84,4789725340320202752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.510547,126.522547,27.06,4789725340336586752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.510991,126.523645,27.27,4789725340352970752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.511218,126.524195,27.24,4789725340361162752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.511664,126.525281,27.01,4789725340377546752,NORMAL,STATION,2,1.0,
8.2,0,37.512,126.526092,26.88,4789725340389834752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.512223,126.526631,26.83,4789725340398026752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.512439,126.527151,25.61,4789725340406218752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.512852,126.528162,25.14,4789725340422602752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.513277,126.529191,25.77,4789725340438986752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.513491,126.529706,25.81,4789725340447178752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.513916,126.53074,25.42,4789725340463562752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.514448,126.531977,24.49,4789725340484042752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.51456,126.53222,24.67,4789725340488138752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.515053,126.533191,26.04,4789725340504522752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.515618,126.534161,26.93,4789725340520906752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.515928,126.534644,27.68,4789725340529098752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.516566,126.535543,26.0,4789725340545482752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.51723,126.536423,27.25,4789725340561866752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.517744,126.537096,27.48,4789725340574154752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.518395,126.537945,25.99,4789725340590538752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.519043,126.538828,27.41,4789725340606922752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.519376,126.539287,27.37,4789725340615114752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.520051,126.540173,27.28,4789725340631498752,NORMAL,STATION,2,1.0,
8.1,0,37.520556,126.540833,26.27,4789725340643786752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.521041,126.54147,25.84,4789725340656074752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.521787,126.54247,23.5,4789725340676554752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.522366,126.543225,22.71,4789725340692938752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.522503,126.543406,22.08,4789725340697034752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.523159,126.54426,20.49,4789725340717514752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.523916,126.545254,20.15,4789725340742090752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.524671,126.546251,20.42,4789725340766666752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.525187,126.546934,20.94,4789725340783050752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.525984,126.547977,21.4,4789725340807626752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.52651,126.548674,20.85,4789725340824010752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.52728,126.549679,20.14,4789725340848586752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.527779,126.550335,20.08,4789725340864970752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.52852,126.551307,19.98,4789725340889546752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.529023,126.551975,20.48,4789725340905930752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.529814,126.553014,21.27,4789725340930506752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.530351,126.55372,21.56,4789725340950986752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.531159,126.55478,21.37,4789725340971466752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.531927,126.555794,20.34,4789725340996042752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.532656,126.556759,19.1,4789725341020618752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.53314,126.557403,19.99,4789725341037002752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.533865,126.558404,20.12,4789725341061578752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.534361,126.559072,19.87,4789725341077962752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.535028,126.56,18.06,4789725341102538752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.535435,126.560577,16.78,4789725341118922752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.536059,126.561478,18.27,4789725341143498752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.536507,126.562121,19.09,4789725341163978752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.537186,126.563116,19.69,4789725341184458752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.537883,126.564116,19.97,4789725341209034752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.538534,126.565169,20.0,4789725341233610752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.538949,126.565927,20.57,4789725341249994752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.539515,126.56712,20.93,4789725341274570752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.539895,126.567998,21.99,4789725341290954752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.540457,126.56931,21.76,4789725341315530752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.540807,126.570148,20.4,4789725341331914752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.541251,126.571323,18.24,4789725341356490752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.541494,126.572068,17.47,4789725341376970752,NORMAL,AUTOMOBILE,2,1.0,
7.9,0,37.541853,126.573104,16.44,4789725341397450752,NORMAL,AUTOMOBILE,2,1.0,
9.8,0,37.542193,126.574149,16.47,4789725341422026752,NORMAL,AUTOMOBILE,2,1.0,
11.8,0,37.542593,126.575495,16.21,4789725341454794752,NORMAL,STATION,2,1.0,
11.3,0,37.542689,126.575822,15.59,4789725341462986752,NORMAL,AUTOMOBILE,2,1.0,
10.8,0,37.543054,126.576959,16.1,4789725341487562752,NORMAL,AUTOMOBILE,2,1.0,
9.9,0,37.54329,126.577669,15.92,4789725341503946752,NORMAL,AUTOMOBILE,2,1.0,
9.6,0,37.543714,126.578923,17.56,4789725341528522752,NORMAL,AUTOMOBILE,2,1.0,
9.3,0,37.543952,126.5797,17.54,4789725341544906752,NORMAL,AUTOMOBILE,2,1.0,
10.8,0,37.544306,126.580833,17.34,4789725341569482752,NORMAL,AUTOMOBILE,2,1.0,
11.3,0,37.544534,126.581553,16.76,4789725341589962752,NORMAL,AUTOMOBILE,2,1.0,
9.9,0,37.544961,126.582734,17.24,4789725341610442752,NORMAL,AUTOMOBILE,2,1.0,
9.7,0,37.545167,126.583437,17.34,4789725341626826752,NORMAL,AUTOMOBILE,2,1.0,
9.5,0,37.545222,126.583658,17.84,4789725341630922752,NORMAL,AUTOMOBILE,2,1.0,
9.3,0,37.545546,126.58472,19.59,4789725341651402752,NORMAL,AUTOMOBILE,2,1.0,
10.4,0,37.545987,126.586127,20.39,4789725341675978752,NORMAL,STATION,2,1.0,
28.8,0,37.546283,126.587457,20.67,4789725341704650752,NORMAL,STATION,2,1.0,
29.7,0,37.546494,126.588189,21.21,4789725341716938752,NORMAL,AUTOMOBILE,2,1.0,
29.1,0,37.547044,126.589772,20.11,4789725341745610752,NORMAL,AUTOMOBILE,2,1.0,
29.9,0,37.547265,126.590487,21.08,4789725341757898752,NORMAL,AUTOMOBILE,2,1.0,
10.6,0,37.547784,126.591688,18.62,4789725341778378752,NORMAL,AUTOMOBILE,2,1.0,
9.0,0,37.548204,126.59296,19.41,4789725341802954752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.548597,126.594254,19.56,4789725341827530752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.548869,126.595042,19.55,4789725341843914752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.549271,126.596264,19.63,4789725341868490752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.549542,126.597055,19.03,4789725341884874752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.549952,126.598346,18.94,4789725341909450752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.550191,126.599127,19.21,4789725341925834752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.550584,126.600377,16.69,4789725341954506752,NORMAL,AUTOMOBILE,2,1.0,
8.0,0,37.550817,126.601079,19.72,4789725341966794752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.551197,126.602279,14.95,4789725341995466752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.55142,126.603006,16.55,4789725342011850752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.551675,126.604184,16.18,4789725342036426752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.551786,126.604857,15.26,4789725342052810752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.551972,126.605911,15.98,4789725342077386752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.552124,126.606648,16.52,4789725342093770752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.552394,126.607736,16.53,4789725342118346752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.552585,126.608453,17.1,4789725342134730752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.552903,126.609637,19.2,4789725342159306752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.553117,126.610455,18.78,4789725342175690752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.553428,126.611656,18.36,4789725342200266752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.553613,126.612634,17.43,4789725342220746752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.553801,126.613957,17.98,4789725342249418752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.55392,126.614529,16.69,4789725342261706752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.554178,126.615692,14.75,4789725342290378752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.55428,126.616146,14.11,4789725342302666752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.554514,126.617199,12.86,4789725342331338752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.554623,126.617674,15.14,4789725342343626752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.554847,126.618672,18.91,4789725342364106752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.555111,126.619813,16.4,4789725342388682752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.555019,126.62084,15.33,4789725342413258752,NORMAL,AUTOMOBILE,2,1.0,
8.0,0,37.554773,126.621432,14.31,4789725342429642752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.554688,126.622675,14.4,4789725342462410752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.554797,126.622941,13.63,4789725342470602752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.555305,126.624167,12.26,4789725342507466752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.555363,126.624291,12.54,4789725342511562752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.555907,126.625511,11.91,4789725342556618752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.556289,126.626679,15.05,4789725342589386752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.556387,126.626998,15.09,4789725342597578752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.556663,126.627997,16.48,4789725342622154752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.556843,126.628705,16.34,4789725342638538752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.557083,126.629773,16.45,4789725342663114752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.557258,126.630509,17.23,4789725342679498752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.557582,126.631668,18.07,4789725342704074752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.557783,126.632452,18.65,4789725342724554752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.558066,126.633673,18.35,4789725342745034752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.558362,126.634805,17.83,4789725342769610752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.558391,126.636032,18.31,4789725342794186752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.558255,126.636836,18.3,4789725342810570752,NORMAL,AUTOMOBILE,2,1.0,
8.0,0,37.557848,126.637983,18.73,4789725342835146752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.557529,126.638668,16.7,4789725342851530752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.557384,126.638976,15.1,4789725342859722752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.556913,126.640061,13.72,4789725342892490752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.556856,126.6402,13.69,4789725342896586752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.556442,126.641142,13.61,4789725342925258752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.556262,126.641553,14.72,4789725342937546752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.555787,126.642584,14.7,4789725342966218752,NORMAL,AUTOMOBILE,2,1.0,
8.1,0,37.555592,126.643005,14.2,4789725342978506752,NORMAL,AUTOMOBILE,2,1.0,
47.3,0,37.550176,126.650224,0.0,4789725343543754752,STOP,AUTOMOBILE,2,1.0,
20.3,0,37.548703,126.650015,16.31,4789725343584714752,NORMAL,STATION,2,1.0,
20.3,0,37.548546,126.65002,16.34,4789725343588810752,NORMAL,AUTOMOBILE,2,1.0,
22.9,0,37.547514,126.64997,16.34,4789725343617482752,NORMAL,AUTOMOBILE,2,1.0,
22.9,0,37.547077,126.64996,16.31,4789725343629770752,NORMAL,AUTOMOBILE,2,1.0,
22.9,0,37.546053,126.649955,16.16,4789725343658442752,NORMAL,AUTOMOBILE,2,1.0,
22.9,0,37.545649,126.649929,15.0,4789725343670730752,NORMAL,AUTOMOBILE,2,1.0,
24.4,0,37.544487,126.649863,15.0,4789725343707594752,NORMAL,AUTOMOBILE,2,1.0,
24.4,0,37.54436,126.64986,14.65,4789725343711690752,NORMAL,AUTOMOBILE,2,1.0,
24.4,0,37.543147,126.649826,16.45,4789725343748554752,NORMAL,AUTOMOBILE,2,1.0,
24.4,0,37.542999,126.649827,16.74,4789725343756746752,NORMAL,AUTOMOBILE,2,1.0,
24.4,0,37.541912,126.649812,16.24,4789725343781322752,NORMAL,AUTOMOBILE,2,1.0,
24.4,0,37.541355,126.649778,15.13,4789725343797706752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.540351,126.649738,13.67,4789725343830474752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.540095,126.649716,13.9,4789725343838666752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.539099,126.649696,14.31,4789725343871434752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.538845,126.64968,14.11,4789725343879626752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.537822,126.649649,14.54,4789725343912394752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.537556,126.649639,14.38,4789725343920586752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.536518,126.649604,14.13,4789725343953354752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.536155,126.649586,13.44,4789725343965642752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.535289,126.64956,14.5,4789725343994314752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.534892,126.649541,14.32,4789725344006602752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.533965,126.649481,14.53,4789725344035274752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.533574,126.649468,14.7,4789725344047562752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.532687,126.649446,13.08,4789725344076234752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.532402,126.649435,9.91,4789725344088522752,NORMAL,AUTOMOBILE,2,1.0,
8.2,0,37.532402,126.649435,9.91,4789725356862437363,END,,0,1.0,
46.2,0,37.539161,126.645502,0.0,4789725357629898752,START,AUTOMOBILE,1831,1.0,
7.5,0,37.538769,126.64662,7.68,4789725357666762752,NORMAL,AUTOMOBILE,1831,1.0,
7.5,0,37.538739,126.646686,7.68,4789725357670858752,NORMAL,AUTOMOBILE,1831,1.0,
8.2,0,37.538459,126.646931,4.03,4789725357711818752,NORMAL,AUTOMOBILE,1831,1.0,
8.2,0,37.538459,126.646931,4.03,4789725359425272406,END,,0,1.0,
70.9,0,37.538509,126.646815,1.76,4789726204961226752,START,WALK,9,1.0,
23.4,0,37.538241,126.646565,0.63,4789726204977610752,STOP,WALK,6,1.0,
23.4,0,37.538241,126.646565,0.63,4789726320444609168,END,,0,1.0,
50.6,0,37.538079,126.644609,0.0,4789726320443850752,START,WALK,873,1.0,
52.0,0,37.5382,126.645908,0.0,4789726321021386752,STOP,WALK,212,1.0,
52.0,0,37.5382,126.645908,0.0,4789726321790520992,END,,0,1.0,
55.0,0,37.538428,126.647369,0.0,4789726321787338752,START,WALK,14,1.0,
21.5,0,37.538076,126.64772,0.81,4789726321803722752,STOP,WALK,14,1.0,
21.5,0,37.538076,126.64772,0.81,4789726323184941752,END,,0,1.0,
55.5,0,37.539087,126.646556,0.0,4789726381355466752,START,WALK,367,1.0,
54.5,0,37.539073,126.646558,0.0,4789726381359562752,STOP,WALK,367,1.0,
54.5,0,37.539073,126.646558,0.0,4789726382749512564,END,,0,1.0,
52.8,0,37.538196,126.646598,0.0,4789726559965642752,START,WALK,106,1.0,
58.2,0,37.5383,126.645119,0.0,4789726560608714752,STOP,WALK,221,1.0,
58.2,0,37.5383,126.645119,0.0,4789726647469603140,END,,0,1.0,
48.9,0,37.538336,126.646767,0.0,4789726647468490752,START,WALK,1637,1.0,
35.3,0,37.537896,126.648503,0.0,4789726648144330752,STOP,WALK,262,1.0,
35.3,0,37.537896,126.648503,0.0,4789726913648692232,END,,0,1.0,
50.6,0,37.538274,126.647154,0.0,4789726913647050752,START,WALK,238,1.0,
36.5,0,37.538294,126.647073,0.35,4789726913724874752,STOP,WALK,28,1.0,
36.5,0,37.538294,126.647073,0.35,4789726915576522289,END,,0,1.0,
52.3,0,37.537874,126.644532,0.0,4789727022727626752,START,WALK,401,1.0,
51.2,0,37.537904,126.64451,0.0,4789727022731722752,STOP,WALK,401,1.0,
51.2,0,37.537904,126.64451,0.0,4789727024159897235,END,,0,1.0,
52.4,0,37.538307,126.646573,0.0,4789727024157130752,START,WALK,403,1.0,
66.1,0,37.537917,126.64823,0.0,4789727024886218752,STOP,WALK,265,1.0,
66.1,0,37.537917,126.64823,0.0,4789727044008760815,END,,0,1.0,
52.3,0,37.537982,126.646034,0.0,4789727267746250752,START,WALK,331,1.0,
51.9,0,37.53795,126.64461,0.0,4789727268159946752,STOP,WALK,176,1.0,
51.9,0,37.53795,126.64461,0.0,4789727269023589609,END,,0,1.0,
66.0,0,37.53788,126.648063,0.0,4789727372231114752,START,WALK,14,1.0,
52.2,0,37.538891,126.648448,1.1,4789727372255690752,NORMAL,WALK,4,1.0,
54.9,0,37.537864,126.648382,0.0,4789727372771786752,STOP,WALK,88,1.0,
54.9,0,37.537864,126.648382,0.0,4789727664954206888,END,,0,1.0,
39.2,0,37.537795,126.645455,1.47,4789727664951754752,START,WALK,811,1.0,
74.4,0,37.537108,126.646705,0.0,4789727665500618752,STOP,WALK,231,1.0,
74.4,0,37.537108,126.646705,0.0,4789727667942096729,END,,0,1.0,
19.5,0,37.535924,126.650883,1.22,4789727667941834752,START,WALK,206,1.0,
21.4,0,37.535918,126.650893,1.22,4789727667945930752,NORMAL,WALK,206,1.0,
21.4,0,37.535918,126.650893,1.22,4789727668846617457,END,,0,1.0,
61.2,0,37.535467,126.653178,0.0,4789727668847050752,START,WALK,368,1.0,
39.7,0,37.535489,126.653145,2.27,4789727668871626752,NORMAL,WALK,5,1.0,
39.7,0,37.535489,126.653145,2.27,4789727691690947838,END,,0,1.0,
22.7,0,37.536146,126.652498,1.04,4789727691690442752,START,WALK,647,1.0,
61.5,0,37.536302,126.650443,0.0,4789727692280266752,STOP,WALK,232,1.0,
61.5,0,37.536302,126.650443,0.0,4789727693218500481,END,,0,1.0,
11.0,0,37.536273,126.648648,0.98,4789727693218250752,START,WALK,275,1.0,
10.8,0,37.536274,126.648636,0.98,4789727693222346752,STOP,WALK,275,1.0,
10.8,0,37.536274,126.648636,0.98,4789727694551506657,END,,0,1.0,
54.3,0,37.538145,126.645765,0.0,4789728135139786752,START,WALK,0,1.0,
76.8,0,37.538344,126.648039,0.0,4789728135463370752,STOP,WALK,58,1.0,
76.8,0,37.538344,126.648039,0.0,4789728136582904947,END,,0,1.0,
47.6,0,37.538319,126.64715,0.0,4789728328999370752,START,WALK,62,1.0,
21.1,0,37.538243,126.647167,0.77,4789728329015754752,STOP,WALK,5,1.0,
8.2,0,37.538356,126.64479,1.1,4789728329912778752,NORMAL,WALK,107,1.0,
8.1,0,37.538507,126.645411,0.46,4789728330240458752,STOP,WALK,127,1.0,
8.1,0,37.538507,126.645411,0.46,4789728431527450346,END,,0,1.0,
15.0,0,37.537954,126.64542,0.81,4789728432697802752,START,WALK,149,1.0,
19.5,0,37.53809,126.646216,0.96,4789728432951754752,STOP,WALK,101,1.0,
19.5,0,37.53809,126.646216,0.96,4789728433740302635,END,,0,1.0,
51.9,0,37.538464,126.648296,0.0,4789728433738186752,START,WALK,333,1.0,
12.8,0,37.538073,126.648568,1.06,4789728433779146752,NORMAL,WALK,13,1.0,
12.4,0,37.538066,126.648585,1.13,4789728433783242752,NORMAL,WALK,13,1.0,
24.2,0,37.537896,126.648503,0.0,4789728434680266752,STOP,WALK,117,1.0,
24.2,0,37.537896,126.648503,0.0,4789728611154212037,END,,0,1.0,
68.5,0,37.538706,126.647153,0.0,4789728758034890752,START,WALK,498,1.0,
60.3,0,37.539586,126.648139,0.91,4789728758682058752,STOP,WALK,107,1.0,
60.3,0,37.539586,126.648139,0.91,4789728763367939338,END,,0,1.0,
56.2,0,37.537597,126.644889,0.0,4789728796074442752,START,WALK,92,1.0,
54.4,0,37.538153,126.646332,0.0,4789728796283338752,STOP,WALK,46,1.0,
54.4,0,37.538153,126.646332,0.0,4789728802208546377,END,,0,1.0,
132.7,0,37.538192,126.64625,0.0,4789729037541834752,START,WALK,910,1.0,
7.5,0,37.537916,126.64533,0.45,4789729037754826752,STOP,WALK,83,1.0,
7.5,0,37.537916,126.64533,0.45,4789729038763443486,END,,0,1.0,
51.0,0,37.538916,126.645522,0.0,4789729038762442752,START,WALK,354,1.0,
56.2,0,37.538885,126.645348,0.0,4789729038836170752,STOP,WALK,22,1.0,
56.2,0,37.538885,126.645348,0.0,4789729118467788865,END,,0,1.0,
12.4,0,37.53809,126.645859,1.24,4789729124577738752,START,WALK,86,1.0,
10.4,0,37.538091,126.645787,1.1,4789729124594122752,NORMAL,WALK,86,1.0,
50.9,0,37.53743,126.644613,0.0,4789729125253578752,STOP,WALK,218,1.0,
50.9,0,37.53743,126.644613,0.0,4789729140608855430,END,,0,1.0,
42.0,0,37.537821,126.64694,1.19,4789729390518730752,START,WALK,799,1.0,
12.3,0,37.538274,126.646589,0.78,4789729390588362752,STOP,WALK,22,1.0,
12.3,0,37.538274,126.646589,0.78,4789729392200193613,END,,0,1.0,
62.9,0,37.538293,126.646727,0.0,4789729505485258752,START,WALK,336,1.0,
35.1,0,37.538301,126.646768,4.67,4789729505493450752,NORMAL,WALK,336,1.0,
35.1,0,37.538301,126.646768,4.67,4789729507111182185,END,,0,1.0,
62.4,0,37.539657,126.646645,0.0,4789729521287626752,START,WALK,575,1.0,
25.7,0,37.540263,126.647048,0.85,4789729521340874752,STOP,WALK,10,1.0,
47.8,0,37.539888,126.646882,4.08,4789729521381834752,NORMAL,WALK,10,1.0,
47.8,0,37.539888,126.646882,4.08,4789729560728179191,END,,0,1.0,
93.0,0,37.537941,126.648328,0.0,4789729572291018752,START,WALK,70,1.0,
54.8,0,37.538036,126.648426,0.0,4789729572331978752,STOP,WALK,70,1.0,
54.8,0,37.538036,126.648426,0.0,4789729842874138428,END,,0,1.0,
